JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2449897.6	8.0			Vis.	MKJ								V				RX BOO		STD				
2449898.4	7.9			Vis.	CYA								V				RX BOO		STD				
2449898.4	7.6			Vis.	NJO								V				RX BOO		STD				
2449901.5819	7.9			Vis.	LX	H							V				RX BOO		STD				
2449901.6	7.4			Vis.	KRS								V				RX BOO		STD				
2449901.7	8.2			Vis.	WC								V				RX BOO		STD				
2449901.8	8.0			Vis.	LZT								V				RX BOO		STD				
2449903.5	7.5			Vis.	SJZ	S							V				RX BOO		STD				
2449904.4	7.7			Vis.	SUS								V				RX BOO		STD				
2449905.4	7.8			Vis.	CYA								V				RX BOO		STD				
2449905.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449905.7	8.2			Vis.	HMR								V				RX BOO		STD				
2449906.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449906.4	7.4			Vis.	VED								V				RX BOO	AFOEV	STD				
2449907.5	7.7			Vis.	HBL								V				RX BOO		STD				
2449907.6381	7.7			Vis.	MKJ								V				RX BOO		STD				
2449908.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449909.0	7.4			Vis.	SSU								V				RX BOO	AFOEV	STD				
2449911.612	7.6			Vis.	HZJ								V				RX BOO		STD				
2449912.6	7.8			Vis.	WC								V				RX BOO		STD				
2449914.7097	7.3			Vis.	HK								V				RX BOO		STD				
2449915.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449915.6	7.9			Vis.	HE								V				RX BOO		STD				
2449916.0	7.4			Vis.	HIR	H							V				RX BOO	AFOEV	STD				
2449917.4	7.6			Vis.	VED								V				RX BOO	AFOEV	STD				
2449917.6	7.9			Vis.	MKJ								V				RX BOO		STD				
2449918.4	7.6			Vis.	HBL								V				RX BOO		STD				
2449918.6	7.3			Vis.	STI								V				RX BOO		STD				
2449919.4	7.9			Vis.	CYA	U							V				RX BOO		STD				
2449919.43	7.1			Vis.	RKE	K							V				RX BOO		STD				
2449919.5	7.6			Vis.	SUS								V				RX BOO		STD				
2449920.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449920.4	7.2			Vis.	NJO								V				RX BOO		STD				
2449920.5	7.5			Vis.	SJZ	S							V				RX BOO		STD				
2449922.0	7.1			Vis.	SSU								V				RX BOO	AFOEV	STD				
2449922.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449922.4	7.6			Vis.	HBL								V				RX BOO		STD				
2449922.4	7.4			Vis.	RJN								V				RX BOO	AFOEV	STD				
2449922.40	7.6			Vis.	RKM	K							V				RX BOO	AFOEV	STD				
2449922.42	7.1			Vis.	RKE	K							V				RX BOO		STD				
2449922.7	7.7			Vis.	HMR								V				RX BOO		STD				
2449923.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449923.7	7.8			Vis.	WC								V				RX BOO		STD				
2449924.40	7.4			Vis.	RKM	K							V				RX BOO	AFOEV	STD				
2449924.42	7.1			Vis.	RKE	K							V				RX BOO		STD				
2449924.6	7.9			Vis.	HE								V				RX BOO		STD				
2449925.40	7.4			Vis.	RKE	K							V				RX BOO		STD				
2449925.40	7.3			Vis.	RKM	K							V				RX BOO	AFOEV	STD				
2449926.4	7.5			Vis.	SJZ	S							V				RX BOO		STD				
2449926.4	7.6			Vis.	VED								V				RX BOO	AFOEV	STD				
2449927.7	7.8			Vis.	WI								V				RX BOO		STD				
2449928.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449928.4	7.6			Vis.	NJO								V				RX BOO		STD				
2449928.6	7.9			Vis.	MKJ								V				RX BOO		STD				
2449929.0	7.1			Vis.	SSU								V				RX BOO	AFOEV	STD				
2449929.39	7.6			Vis.	RKM	K							V				RX BOO	AFOEV	STD				
2449929.41	7.4			Vis.	RKE	K							V				RX BOO		STD				
2449929.6	7.6			Vis.	OV								V				RX BOO		STD				
2449930.38	7.7			Vis.	RKM	K							V				RX BOO	AFOEV	STD				
2449930.39	7.3			Vis.	RKE	K							V				RX BOO		STD				
2449930.4	7.9			Vis.	CYA								V				RX BOO		STD				
2449930.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449930.4	7.6			Vis.	SUS								V				RX BOO		STD				
2449930.5805	7.6			Vis.	LX								V				RX BOO		STD				
2449930.6	7.9			Vis.	HE								V				RX BOO		STD				
2449930.620	7.7			Vis.	HZJ								V				RX BOO		STD				
2449931.6778	6.8			Vis.	HK								V				RX BOO		STD				
2449932.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449933.7	7.8			Vis.	HMR								V				RX BOO		STD				
2449934.39	7.5			Vis.	RKM	K							V				RX BOO	AFOEV	STD				
2449934.41	7.1			Vis.	RKE	K							V				RX BOO		STD				
2449935.405	7.5			Vis.	HBL								V				RX BOO		STD				
2449935.6	7.7			Vis.	KRS								V				RX BOO		STD				
2449936.4	7.8			Vis.	CYA								V				RX BOO		STD				
2449936.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449936.6	7.9			Vis.	HE								V				RX BOO		STD				
2449937.5	7.6			Vis.	OV								V				RX BOO		STD				
2449938.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449938.4	7.4			Vis.	SJZ	MS							V				RX BOO		STD				
2449939.0	7.3			Vis.	SSU								V				RX BOO	AFOEV	STD				
2449939.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449940.4	7.8			Vis.	NJO								V				RX BOO		STD				
2449940.6	7.5			Vis.	MKJ								V				RX BOO		STD				
2449943.4	7.6			Vis.	VED								V				RX BOO	AFOEV	STD				
2449943.6	7.2			Vis.	WC								V				RX BOO		STD				
2449944.3	7.6			Vis.	SUS								V				RX BOO		STD				
2449946.406	7.6			Vis.	HBL								V				RX BOO		STD				
2449947.6	7.8			Vis.	HE								V				RX BOO		STD				
2449948.4	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449949.5	7.7			Vis.	OV								V				RX BOO		STD				
2449950.6	7.8			Vis.	MKJ								V				RX BOO		STD				
2449950.6	7.8			Vis.	WC								V				RX BOO		STD				
2449952.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449952.3	7.6			Vis.	SJZ	S							V				RX BOO		STD				
2449954.6	7.4			Vis.	WI								V				RX BOO		STD				
2449956.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449957.4	7.6			Vis.	VED								V				RX BOO	AFOEV	STD				
2449958.5	7.8			Vis.	OV								V				RX BOO		STD				
2449960.5465	7.9			Vis.	LX								V				RX BOO		STD				
2449962.6	7.8			Vis.	LZT								V				RX BOO		STD				
2449962.6	8.0			Vis.	WC								V				RX BOO		STD				
2449963.6	7.8			Vis.	WI								V				RX BOO		STD				
2449966.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449966.5	7.7			Vis.	HE								V				RX BOO		STD				
2449967.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449970.6	7.7			Vis.	WC								V				RX BOO		STD				
2449971.3	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2449971.5	8.1			Vis.	OV								V				RX BOO		STD				
2449972.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449973.3	7.7			Vis.	SJZ	M							V				RX BOO		STD				
2449975.5	7.7			Vis.	HE								V				RX BOO		STD				
2449976.42	8.1			N/A	HUR								V				RX BOO		STD				
2449978.2895	7.7			Vis.	HBL								V				RX BOO		STD				
2449979.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449980.3	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2449983.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449988.3	7.8			Vis.	VED								V				RX BOO	AFOEV	STD				
2449989.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2449989.3	7.8			Vis.	SJZ								V				RX BOO		STD				
2449989.6	7.8			Vis.	LZT								V				RX BOO		STD				
2450015.2402	7.6			Vis.	HBL								V				RX BOO		STD				
2450027.2361	7.6			Vis.	HBL								V				RX BOO		STD				
2450037.0	8.0			Vis.	LZT	B							V				RX BOO		STD				
2450043.0	8.4			Vis.	HMR								V				RX BOO		STD				
2450054.0	8.3			Vis.	HMR								V				RX BOO		STD				
2450068.0	8.2			Vis.	LZT								V				RX BOO		STD				
2450072.7	7.5			Vis.	SJZ								V				RX BOO		STD				
2450079.7	7.5			Vis.	SJZ								V				RX BOO		STD				
2450079.7388	7.9			Vis.	HBL								V				RX BOO		STD				
2450081.7	7.9			Vis.	HE								V				RX BOO		STD				
2450087.7388	7.9			Vis.	HBL								V				RX BOO		STD				
2450088.6847	7.9			Vis.	HBL								V				RX BOO		STD				
2450094.0	8.0			Vis.	HMR								V				RX BOO		STD				
2450094.8	7.9			Vis.	VED								V				RX BOO	AFOEV	STD				
2450095.9	8.0			Vis.	LZT								V				RX BOO		STD				
2450098.6	7.6			Vis.	SJZ								V				RX BOO		STD				
2450104.6	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450105.6	7.7			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450106.7	7.9			Vis.	VED								V				RX BOO	AFOEV	STD				
2450108.7	7.9			Vis.	HE								V				RX BOO		STD				
2450112.6	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450113.4819	7.8			Vis.	HBL								V				RX BOO		STD				
2450114.7	7.8			Vis.	SJZ								V				RX BOO		STD				
2450117.5173	7.7			Vis.	HBL								V				RX BOO		STD				
2450117.8	8.1			Vis.	LZT	M							V				RX BOO		STD				
2450120.6	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450120.7	7.7			Vis.	SJZ	M							V				RX BOO		STD				
2450125.7	7.8			Vis.	HE								V				RX BOO		STD				
2450133.8	8.0			Vis.	HMR								V				RX BOO		STD				
2450137.5111	8.1			Vis.	HBL	R							V				RX BOO		STD				
2450138.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450138.7	7.8			Vis.	SJZ								V				RX BOO		STD				
2450138.9319	8.1			Vis.	LX	U							V				RX BOO		STD				
2450139.4756	7.9			Vis.	HBL								V				RX BOO		STD				
2450141.7	8.1			Vis.	PLA	K							V				RX BOO		STD				
2450143.8	8.4			Vis.	LZT	M							V				RX BOO		STD				
2450144.4548	7.9			Vis.	HBL								V				RX BOO		STD				
2450147.6	7.8			Vis.	SJZ	M							V				RX BOO		STD				
2450151.4048	7.7			Vis.	HBL								V				RX BOO		STD				
2450153.6	8.0			Vis.	HE								V				RX BOO		STD				
2450156.2931	7.9			Vis.	MAV	K							V				RX BOO		STD				
2450157.4	7.9			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450157.4555	7.9			Vis.	HBL								V				RX BOO		STD				
2450157.7	8.2			Vis.	PLA	K							V				RX BOO		STD				
2450158.6	8.6			Vis.	HMR								V				RX BOO		STD				
2450161.7	7.9			Vis.	HE								V				RX BOO		STD				
2450162.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450163.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450163.5	8.0			Vis.	SJZ								V				RX BOO		STD				
2450165.3465	7.8			Vis.	MAV	K							V				RX BOO		STD				
2450165.7	8.0			Vis.	WI								V				RX BOO		STD				
2450165.9	8.4			Vis.	LZT								V				RX BOO		STD				
2450166.4055	8.0			Vis.	HBL								V				RX BOO		STD				
2450167.6	8.0			Vis.	OV								V				RX BOO		STD				
2450168.4	7.9			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450168.5	8.0			Vis.	CYA	H							V				RX BOO		STD				
2450168.6	8.0			Vis.	SJZ								V				RX BOO		STD				
2450170.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450170.6	8.0			Vis.	VED								V				RX BOO	AFOEV	STD				
2450173.863	8.0			Vis.	HZJ								V				RX BOO		STD				
2450174.3	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450174.6	7.9			Vis.	SJZ	M							V				RX BOO		STD				
2450181.3	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450182.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450183.4	7.9			Vis.	CYA								V				RX BOO		STD				
2450186.3542	7.9			Vis.	MPD								V				RX BOO		STD				
2450186.7	7.7			Vis.	HE								V				RX BOO		STD				
2450187.4368	7.9			Vis.	HBL								V				RX BOO		STD				
2450188.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450188.6	7.7			Vis.	HE								V				RX BOO		STD				
2450188.6	8.0			Vis.	VED								V				RX BOO	AFOEV	STD				
2450189.3513	7.8			Vis.	HBL								V				RX BOO		STD				
2450189.4	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450189.4	7.8			Vis.	SJZ								V				RX BOO		STD				
2450190.6	8.2			Vis.	LZT								V				RX BOO		STD				
2450191.4	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450192.6	7.8			Vis.	OV								V				RX BOO		STD				
2450193.3	7.8			Vis.	DNO								V				RX BOO		STD				
2450193.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450194.5	7.5			Vis.	MZG								V				RX BOO	AFOEV	STD				
2450194.6	8.1			Vis.	PLA	K							V				RX BOO		STD				
2450194.7	7.9			Vis.	WI								V				RX BOO		STD				
2450195.3486	7.7			Vis.	HBL								V				RX BOO		STD				
2450195.4	7.8			Vis.	CYA								V				RX BOO		STD				
2450196.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450197.3	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450199.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450199.3993	7.9			Vis.	MPD								V				RX BOO		STD				
2450199.4	7.4			Vis.	MZG								V				RX BOO	AFOEV	STD				
2450199.4	7.9			Vis.	VED								V				RX BOO	AFOEV	STD				
2450199.5	7.8			Vis.	RJN								V				RX BOO	AFOEV	STD				
2450200.3	7.8			Vis.	DNO								V				RX BOO		STD				
2450201.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450203.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450206.5	7.5			Vis.	SJZ	M							V				RX BOO		STD				
2450208.3854	7.7			Vis.	MPD	K							V				RX BOO		STD				
2450208.4	7.8			Vis.	VED								V				RX BOO	AFOEV	STD				
2450209.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450210.3	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450210.6	7.1			Vis.	RRB								V				RX BOO		STD				
2450215.3597	7.7			Vis.	MPD	K							V				RX BOO		STD				
2450216.6	7.7			Vis.	HE								V				RX BOO		STD				
2450217.6	7.8			Vis.	OV								V				RX BOO		STD				
2450217.6	7.9			Vis.	PLA								V				RX BOO		STD				
2450217.6	8.0			Vis.	WC								V				RX BOO		STD				
2450217.9	7.9			Vis.	LZT								V				RX BOO		STD				
2450220.6	7.5			Vis.	STI								V				RX BOO		STD				
2450221.3590	7.8			Vis.	HBL								V				RX BOO		STD				
2450221.4	7.9			Vis.	DNO								V				RX BOO		STD				
2450221.4	7.6			Vis.	SJZ								V				RX BOO		STD				
2450223.4	7.8			Vis.	VED								V				RX BOO	AFOEV	STD				
2450224.3	8.3			Vis.	BDI								V				RX BOO		STD				
2450226.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450226.7	7.7			Vis.	HE								V				RX BOO		STD				
2450227.7	8.0			Vis.	WC								V				RX BOO		STD				
2450228.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450228.4063	7.8			Vis.	MPD	K							V				RX BOO		STD				
2450228.7	7.8			Vis.	MKJ								V				RX BOO		STD				
2450229.6	7.8			Vis.	OV								V				RX BOO		STD				
2450232.3729	7.7			Vis.	HBL								V				RX BOO		STD				
2450233.4	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2450233.5	7.8			Vis.	SUS								V				RX BOO		STD				
2450233.614	7.7			Vis.	HZJ	M							V				RX BOO		STD				
2450234.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450234.4	7.7			Vis.	SJZ	M							V				RX BOO		STD				
2450234.6	7.6			Vis.	WI								V				RX BOO		STD				
2450235.4201	7.9			Vis.	MPD	K							V				RX BOO		STD				
2450237.6	7.9			Vis.	MKJ								V				RX BOO		STD				
2450237.6	7.8			Vis.	OV								V				RX BOO		STD				
2450237.7153	7.8			Vis.	HK								V				RX BOO		STD				
2450238.7	7.9			Vis.	LZT	M							V				RX BOO		STD				
2450239.4	7.0			Vis.	BDI								V				RX BOO		STD				
2450239.4	7.8			Vis.	DNO								V				RX BOO		STD				
2450239.4	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450239.4	7.7			Vis.	SJZ	M							V				RX BOO		STD				
2450239.9	7.7			Vis.	CR								V				RX BOO		STD				
2450240.4	7.1			Vis.	BDI								V				RX BOO		STD				
2450240.4	7.6			Vis.	CYA								V				RX BOO		STD				
2450240.4	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2450240.5	8.1			Vis.	PLA	K							V				RX BOO		STD				
2450240.6	7.8			Vis.	HE								V				RX BOO		STD				
2450240.6	8.6			Vis.	LNZ								V				RX BOO		STD				
2450241.4	7.2			Vis.	BDI								V				RX BOO		STD				
2450241.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450241.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450241.5	7.7			Vis.	SUS								V				RX BOO		STD				
2450244.4	7.2			Vis.	BDI								V				RX BOO		STD				
2450244.4	7.7			Vis.	BPI								V				RX BOO	AFOEV	STD				
2450244.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450245.4	7.8			Vis.	DNO								V				RX BOO		STD				
2450245.4	7.3			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450245.4	7.7			Vis.	SJZ								V				RX BOO		STD				
2450246.4	7.1			Vis.	BDI								V				RX BOO		STD				
2450248.4	7.1			Vis.	BDI								V				RX BOO		STD				
2450248.4	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2450248.6	8.0			Vis.	MKJ								V				RX BOO		STD				
2450248.6	8.2			Vis.	SET								V				RX BOO		STD				
2450249.5	7.7			Vis.	SUS								V				RX BOO		STD				
2450249.5333	7.6			Vis.	HBL								V				RX BOO		STD				
2450250.4	7.2			Vis.	BDI								V				RX BOO		STD				
2450251.4	7.0			Vis.	BDI								V				RX BOO		STD				
2450252.4	7.9			Vis.	DNO								V				RX BOO		STD				
2450252.4	7.8			Vis.	SJZ								V				RX BOO		STD				
2450253.4	7.2			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450258.6	7.9			Vis.	OV								V				RX BOO		STD				
2450260.4	7.8			Vis.	SJZ	M							V				RX BOO		STD				
2450262.7	8.0			Vis.	LZT	M							V				RX BOO		STD				
2450268.4	7.9			Vis.	DNO								V				RX BOO		STD				
2450268.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450268.4	7.8			Vis.	SJZ	M							V				RX BOO		STD				
2450269.6	7.8			Vis.	HE								V				RX BOO		STD				
2450270.6	7.8			Vis.	HE								V				RX BOO		STD				
2450270.6	8.0			Vis.	OV								V				RX BOO		STD				
2450270.7	7.9			Vis.	WC								V				RX BOO		STD				
2450271.4	8.0			Vis.	DNO	V							V				RX BOO		STD				
2450273.4	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2450274.615	8.0			Vis.	HZJ								V				RX BOO		STD				
2450275.6	7.8			Vis.	MKJ								V				RX BOO		STD				
2450275.7	8.0			Vis.	WI								V				RX BOO		STD				
2450276.3854	7.9			Vis.	MPD	K							V				RX BOO		STD				
2450276.6	8.5			Vis.	LNZ								V				RX BOO		STD				
2450277.0	7.9			Vis.	HIR								V				RX BOO	AFOEV	STD				
2450278.6	8.0			Vis.	OV								V				RX BOO		STD				
2450279.4	8.1			Vis.	SJZ								V				RX BOO		STD				
2450279.4666	7.8			Vis.	HBL								V				RX BOO		STD				
2450281.4	7.5			Vis.	BDI								V				RX BOO		STD				
2450281.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450282.4	7.5			Vis.	BDI								V				RX BOO		STD				
2450282.4	7.7			Vis.	VED								V				RX BOO	AFOEV	STD				
2450283.4	7.4			Vis.	BDI								V				RX BOO		STD				
2450284.4	7.4			Vis.	BDI								V				RX BOO		STD				
2450284.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450284.4	7.8			Vis.	SJZ								V				RX BOO		STD				
2450285.4	7.4			Vis.	BDI								V				RX BOO		STD				
2450285.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450285.5	8.0			Vis.	PLA	K							V				RX BOO		STD				
2450285.6	8.3			Vis.	HE								V				RX BOO		STD				
2450285.6	7.9			Vis.	MKJ								V				RX BOO		STD				
2450286.4	7.4			Vis.	BDI								V				RX BOO		STD				
2450286.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450287.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450287.4	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450287.4	7.4			Vis.	MZG								V				RX BOO	AFOEV	STD				
2450287.4	8.1			Vis.	SJZ								V				RX BOO		STD				
2450287.42	7.7			Vis.	RKE								V				RX BOO		STD				
2450287.4236	7.8			Vis.	HBL								V				RX BOO		STD				
2450288.6	8.4			Vis.	OV								V				RX BOO		STD				
2450288.7	8.3			Vis.	LZT								V				RX BOO		STD				
2450290.4	7.9			Vis.	VED								V				RX BOO	AFOEV	STD				
2450295.6	7.9			Vis.	WI								V				RX BOO		STD				
2450297.4	7.8			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450297.6	8.2			Vis.	KRS								V				RX BOO		STD				
2450298.4	7.9			Vis.	MZG	S							V				RX BOO	AFOEV	STD				
2450299.4	7.9			Vis.	DNO								V				RX BOO		STD				
2450299.7	7.8			Vis.	WC								V				RX BOO		STD				
2450300.4	7.9			Vis.	BDI								V				RX BOO		STD				
2450300.4	8.1			Vis.	MZG	S							V				RX BOO	AFOEV	STD				
2450300.4270	7.8			Vis.	HBL								V				RX BOO		STD				
2450300.6	8.0			Vis.	HE								V				RX BOO		STD				
2450301.3	7.8			Vis.	BDI								V				RX BOO		STD				
2450301.4	8.2			Vis.	DNO								V				RX BOO		STD				
2450301.4	7.9			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450302.4	8.0			Vis.	SJZ								V				RX BOO		STD				
2450302.4	7.9			Vis.	VED								V				RX BOO	AFOEV	STD				
2450302.4	7.9			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450303.3	7.9			Vis.	BDI								V				RX BOO		STD				
2450304.4	7.9			Vis.	CYA								V				RX BOO		STD				
2450304.4027	7.8			Vis.	HBL								V				RX BOO		STD				
2450304.6	8.4			Vis.	MKJ								V				RX BOO		STD				
2450305.6	8.1			Vis.	WI								V				RX BOO		STD				
2450306.6250	8.4			Vis.	HK								V				RX BOO		STD				
2450308.6	8.3			Vis.	WC								V				RX BOO		STD				
2450309.4	7.9			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450313.3812	7.9			Vis.	HBL								V				RX BOO		STD				
2450314.38	8.3			Vis.	RKM								V				RX BOO	AFOEV	STD				
2450314.4	8.0			Vis.	DNO								V				RX BOO		STD				
2450314.4	7.9			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450314.4	7.6			Vis.	MZG								V				RX BOO	AFOEV	STD				
2450314.4	8.1			Vis.	SJZ								V				RX BOO		STD				
2450314.565	8.3			Vis.	HZJ								V				RX BOO		STD				
2450315.4	7.7			Vis.	BDI								V				RX BOO		STD				
2450315.4	8.3			Vis.	CYA	B							V				RX BOO		STD				
2450315.4	7.9			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450316.6	8.6			Vis.	WC								V				RX BOO		STD				
2450318.4	7.2			Vis.	MZG								V				RX BOO	AFOEV	STD				
2450318.4	7.8			Vis.	VED								V				RX BOO	AFOEV	STD				
2450319.6	8.4			Vis.	LZT	MU							V				RX BOO		STD				
2450321.3	8.0			Vis.	DNO								V				RX BOO		STD				
2450321.6	8.1			Vis.	MKJ								V				RX BOO		STD				
2450324.3	7.9			Vis.	GHA	K							V				RX BOO	AFOEV	STD				
2450325.3	8.0			Vis.	DNO	MUV							V				RX BOO		STD				
2450329.3	8.0			Vis.	VED								V				RX BOO	AFOEV	STD				
2450330.3	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450332.4	7.9			Vis.	MZG	S							V				RX BOO	AFOEV	STD				
2450332.4	8.5			Vis.	PIJ								V				RX BOO	MCSE	STD				
2450332.6	7.8			Vis.	WC								V				RX BOO		STD				
2450334.3159	8.0			Vis.	HBL								V				RX BOO		STD				
2450340.3	8.1			Vis.	VED								V				RX BOO	AFOEV	STD				
2450342.6	7.9			Vis.	WC								V				RX BOO		STD				
2450342.8125	7.6			Vis.	FML								V				RX BOO		STD				
2450343.3166	7.9			Vis.	HBL								V				RX BOO		STD				
2450343.4	7.8			Vis.	MZG	S							V				RX BOO	AFOEV	STD				
2450345.6	8.3			Vis.	LZT								V				RX BOO		STD				
2450346.5	7.7			Vis.	MXR								V				RX BOO		STD				
2450347.3	8.0			Vis.	VED								V				RX BOO	AFOEV	STD				
2450349.5	7.8			Vis.	WC								V				RX BOO		STD				
2450357.3	8.0			Vis.	SJZ								V				RX BOO		STD				
2450357.3	7.8			Vis.	SUS								V				RX BOO		STD				
2450360.2611	7.9			Vis.	HBL								V				RX BOO		STD				
2450360.3	7.8			Vis.	GHA								V				RX BOO	AFOEV	STD				
2450361.5	7.7			Vis.	MXR								V				RX BOO		STD				
2450362.2604	7.8			Vis.	HBL								V				RX BOO		STD				
2450365.2	8.0			Vis.	SJZ								V				RX BOO		STD				
2450370.2784	7.7			Vis.	HBL								V				RX BOO		STD				
2450375.2402	7.7			Vis.	HBL								V				RX BOO		STD				
2450375.5	7.9			Vis.	LZT								V				RX BOO		STD				
2450377.2	7.9			Vis.	SJZ	M							V				RX BOO		STD				
2450378.2312	7.6			Vis.	HBL								V				RX BOO		STD				
2450395.2118	7.8			Vis.	HBL								V				RX BOO		STD				
2450396.2	7.8			Vis.	NJO	K							V				RX BOO		STD				
2450418.7	7.8			Vis.	DNO								V				RX BOO		STD				
